Order ID,Order Date,Customer ID,Customer Name,Region,State,Product Category,Product Name,Quantity,Sales,Cost,Profit
ORD00466,2025-12-01,CUST0067,Customer_248,West,Maharashtra,Home & Kitchen,Mixer Grinder,7,22659,16618.28,6040.72
ORD00467,2025-11-01,CUST0161,Customer_007,West,Maharashtra,Clothing,T-Shirt,8,5408,3077.16,2330.84
ORD00468,2025-09-25,CUST0049,Customer_222,South,Telangana,Furniture,Bookshelf,9,41265,31215.84,10049.16
ORD00469,2025-07-25,CUST0028,Customer_006,South,Tamil Nadu,Furniture,Bookshelf,7,10619,8513.36,2105.64
ORD00470,2025-05-18,CUST0165,Customer_124,South,Telangana,Clothing,Jeans,8,13232,7574.79,5657.21
ORD00471,2025-01-22,CUST0207,Customer_121,East,Odisha,Electronics,Laptop,9,19116,13670.78,5445.22
ORD00472,2025-05-25,CUST0229,Customer_162,North,Punjab,Clothing,Jeans,10,39700,22883.32,16816.68
ORD00473,2024-02-06,CUST0286,Customer_282,North,Punjab,Home & Kitchen,Water Bottle,1,1140,764.98,375.02
ORD00474,2025-07-29,CUST0106,Customer_234,North,Delhi,Home & Kitchen,Mixer Grinder,10,27950,22836.08,5113.92
ORD00475,2025-09-26,CUST0243,Customer_187,East,Odisha,Electronics,Laptop,4,16088,10450.63,5637.37
ORD00476,2025-10-10,CUST0150,Customer_281,West,Maharashtra,Electronics,Smartphone,4,1268,827.25,440.75
ORD00477,2025-02-23,CUST0055,Customer_131,East,Bihar,Electronics,Smartphone,1,1644,1147.06,496.94
ORD00478,2024-07-14,CUST0174,Customer_056,South,Karnataka,Electronics,Smartphone,7,14462,9937.04,4524.96
ORD00479,2025-04-06,CUST0235,Customer_259,West,Maharashtra,Home & Kitchen,Cookware Set,10,13090,10231.71,2858.29
ORD00480,2025-03-19,CUST0300,Customer_248,South,Tamil Nadu,Electronics,Laptop,9,6273,4491.27,1781.73
ORD00481,2025-11-04,CUST0165,Customer_259,South,Telangana,Home & Kitchen,Mixer Grinder,3,4053,2355.06,1697.94
ORD00482,2024-12-17,CUST0151,Customer_232,West,Gujarat,Home & Kitchen,Mixer Grinder,4,10164,6803.39,3360.61
ORD00483,2025-12-19,CUST0281,Customer_161,South,Karnataka,Clothing,T-Shirt,10,44960,28759.74,16200.26
ORD00484,2025-11-19,CUST0068,Customer_092,South,Karnataka,Furniture,Office Chair,10,26800,20260.35,6539.65
ORD00485,2025-08-07,CUST0214,Customer_274,East,Bihar,Electronics,Smartphone,6,29436,20431.85,9004.15
ORD00486,2024-05-28,CUST0028,Customer_029,East,Odisha,Electronics,Laptop,9,10548,5881.37,4666.63
ORD00487,2024-03-04,CUST0152,Customer_105,South,Tamil Nadu,Electronics,Headphones,5,11760,6984.6,4775.4
ORD00488,2025-10-24,CUST0288,Customer_200,North,Punjab,Clothing,Jeans,2,9804,7935.87,1868.13
ORD00489,2025-01-31,CUST0214,Customer_161,South,Telangana,Home & Kitchen,Water Bottle,5,3420,2831.57,588.43
ORD00490,2025-03-29,CUST0116,Customer_189,North,Delhi,Home & Kitchen,Water Bottle,5,9815,7225.49,2589.51
ORD00491,2025-11-30,CUST0039,Customer_096,South,Telangana,Furniture,Office Chair,5,19880,11992.17,7887.83
ORD00492,2024-10-12,CUST0285,Customer_136,South,Telangana,Clothing,Jacket,2,6780,3811.65,2968.35
ORD00493,2025-12-27,CUST0080,Customer_021,South,Karnataka,Home & Kitchen,Mixer Grinder,5,1730,1123.06,606.94
ORD00494,2025-08-09,CUST0282,Customer_184,South,Tamil Nadu,Home & Kitchen,Mixer Grinder,1,2767,1929.06,837.94
ORD00495,2025-06-17,CUST0035,Customer_259,North,Haryana,Furniture,Bookshelf,9,18909,15828.65,3080.35
ORD00496,2024-08-14,CUST0110,Customer_170,South,Tamil Nadu,Clothing,Jacket,9,32436,18734.5,13701.5
ORD00497,2025-07-28,CUST0005,Customer_059,East,Odisha,Furniture,Desk,4,18580,12865.85,5714.15
ORD00498,2025-11-29,CUST0165,Customer_196,East,Odisha,Furniture,Office Chair,10,22970,19241.26,3728.74
ORD00499,2025-06-13,CUST0192,Customer_264,North,Punjab,Furniture,Desk,9,23544,13123.7,10420.3
ORD00500,2024-03-25,CUST0050,Customer_086,West,Gujarat,Electronics,Laptop,5,9385,6063.59,3321.41
ORD00501,2025-03-10,CUST0054,Customer_106,North,Haryana,Electronics,Smartphone,4,8184,6624.83,1559.17
ORD00502,2024-12-05,CUST0020,Customer_045,West,Rajasthan,Electronics,Smartphone,3,1482,1019.27,462.73
ORD00503,2024-08-21,CUST0133,Customer_209,North,Delhi,Electronics,Headphones,5,24355,13909.94,10445.06
ORD00504,2025-02-02,CUST0061,Customer_274,West,Gujarat,Home & Kitchen,Cookware Set,7,26929,17367.08,9561.92
ORD00505,2025-08-22,CUST0024,Customer_038,North,Haryana,Home & Kitchen,Water Bottle,10,8180,6354.13,1825.87
ORD00506,2024-10-15,CUST0225,Customer_196,East,Bihar,Electronics,Smartphone,5,13840,10130.46,3709.54
ORD00507,2024-05-19,CUST0201,Customer_280,West,Rajasthan,Electronics,Laptop,8,12640,8974.91,3665.09
ORD00508,2024-01-12,CUST0284,Customer_285,East,Bihar,Electronics,Headphones,5,16780,14048.51,2731.49
ORD00509,2025-07-04,CUST0281,Customer_044,South,Karnataka,Electronics,Laptop,1,4991,3638.42,1352.58
ORD00510,2025-10-23,CUST0263,Customer_073,East,West Bengal,Home & Kitchen,Water Bottle,6,12204,8223.01,3980.99
ORD00511,2024-07-04,CUST0291,Customer_028,South,Karnataka,Furniture,Office Chair,10,23700,14416.66,9283.34
ORD00512,2024-09-13,CUST0051,Customer_102,West,Rajasthan,Clothing,Jacket,2,5362,4029.57,1332.43
ORD00513,2025-09-26,CUST0036,Customer_100,West,Gujarat,Furniture,Bookshelf,3,6663,3864.63,2798.37
ORD00514,2024-06-05,CUST0290,Customer_291,East,Odisha,Clothing,Jeans,6,16824,12753.22,4070.78
ORD00515,2024-08-14,CUST0224,Customer_142,East,Odisha,Clothing,T-Shirt,3,1017,654.91,362.09
ORD00516,2025-01-02,CUST0157,Customer_250,East,West Bengal,Home & Kitchen,Cookware Set,6,25386,17487.26,7898.74
ORD00517,2024-05-23,CUST0276,Customer_101,North,Delhi,Home & Kitchen,Cookware Set,10,9710,7792.64,1917.36
ORD00518,2025-06-03,CUST0016,Customer_298,East,Bihar,Home & Kitchen,Cookware Set,2,1834,1499.54,334.46
ORD00519,2025-07-06,CUST0242,Customer_077,West,Rajasthan,Furniture,Office Chair,1,4818,3026.59,1791.41
ORD00520,2025-05-28,CUST0262,Customer_047,East,Odisha,Furniture,Office Chair,10,26830,15834.11,10995.89
ORD00521,2025-09-20,CUST0085,Customer_264,West,Gujarat,Clothing,Jacket,1,2256,1814.71,441.29
ORD00522,2025-11-06,CUST0075,Customer_248,South,Tamil Nadu,Electronics,Headphones,3,14817,12366.47,2450.53
ORD00523,2025-01-13,CUST0120,Customer_022,East,West Bengal,Furniture,Office Chair,8,17584,10002.81,7581.19
ORD00524,2024-02-17,CUST0021,Customer_166,South,Telangana,Furniture,Bookshelf,7,29029,23959.68,5069.32
ORD00525,2025-08-06,CUST0090,Customer_193,North,Haryana,Clothing,Jacket,5,12285,8889.3,3395.7
ORD00526,2024-08-16,CUST0265,Customer_208,West,Gujarat,Home & Kitchen,Mixer Grinder,2,9064,5669.31,3394.69
ORD00527,2024-05-22,CUST0226,Customer_085,East,Odisha,Clothing,Jeans,8,2832,1983.96,848.04
ORD00528,2024-06-10,CUST0186,Customer_061,South,Karnataka,Clothing,Jacket,5,10160,6045.93,4114.07
ORD00529,2025-05-05,CUST0108,Customer_083,South,Tamil Nadu,Furniture,Bookshelf,2,8488,6387.8,2100.2
ORD00530,2024-06-13,CUST0069,Customer_263,West,Maharashtra,Furniture,Office Chair,1,1347,972.6,374.4
ORD00531,2024-07-03,CUST0265,Customer_208,North,Haryana,Electronics,Headphones,1,1662,1042.87,619.13
ORD00532,2025-09-13,CUST0242,Customer_247,North,Haryana,Home & Kitchen,Water Bottle,5,5010,3081.04,1928.96
ORD00533,2024-07-05,CUST0262,Customer_136,South,Karnataka,Clothing,T-Shirt,10,14690,11581.37,3108.63
ORD00534,2024-03-11,CUST0118,Customer_194,South,Telangana,Home & Kitchen,Cookware Set,6,24084,17556.27,6527.73
ORD00535,2025-05-31,CUST0215,Customer_077,West,Maharashtra,Electronics,Smartphone,1,1957,1383.23,573.77
ORD00536,2025-06-28,CUST0258,Customer_061,North,Delhi,Clothing,Jeans,10,6190,5034.49,1155.51
ORD00537,2025-11-25,CUST0221,Customer_268,North,Punjab,Home & Kitchen,Cookware Set,3,14151,11296.13,2854.87
ORD00538,2025-05-08,CUST0196,Customer_180,West,Gujarat,Electronics,Laptop,9,34326,21242.5,13083.5
ORD00539,2024-03-26,CUST0146,Customer_279,North,Punjab,Electronics,Headphones,5,21040,16406.1,4633.9
ORD00540,2024-04-30,CUST0267,Customer_004,West,Gujarat,Furniture,Office Chair,1,358,258.98,99.02
ORD00541,2024-06-07,CUST0219,Customer_300,West,Rajasthan,Furniture,Office Chair,6,21894,14421.16,7472.84
ORD00542,2024-10-09,CUST0204,Customer_105,East,Odisha,Clothing,Jacket,7,34475,22742.92,11732.08
ORD00543,2025-07-22,CUST0248,Customer_130,West,Rajasthan,Clothing,Jacket,8,14112,9328.93,4783.07
ORD00544,2025-11-06,CUST0061,Customer_118,East,Bihar,Furniture,Bookshelf,7,10017,8078.71,1938.29
ORD00545,2024-12-12,CUST0282,Customer_027,West,Rajasthan,Electronics,Headphones,2,4112,2888.69,1223.31
ORD00546,2025-04-27,CUST0223,Customer_046,South,Tamil Nadu,Home & Kitchen,Cookware Set,1,1046,833.64,212.36
ORD00547,2025-01-28,CUST0206,Customer_267,North,Punjab,Furniture,Office Chair,6,5730,4198.42,1531.58
ORD00548,2025-03-25,CUST0006,Customer_104,East,Bihar,Home & Kitchen,Mixer Grinder,1,1735,1287.52,447.48
ORD00549,2024-08-25,CUST0087,Customer_019,East,West Bengal,Electronics,Laptop,10,44820,31586.63,13233.37
ORD00550,2024-10-09,CUST0205,Customer_181,East,West Bengal,Home & Kitchen,Cookware Set,1,1589,915.35,673.65
ORD00551,2025-12-21,CUST0036,Customer_047,West,Gujarat,Home & Kitchen,Mixer Grinder,4,18164,10073.94,8090.06
ORD00552,2024-10-10,CUST0116,Customer_100,East,Bihar,Clothing,Jacket,10,31510,20615.18,10894.82
ORD00553,2025-06-02,CUST0055,Customer_287,West,Gujarat,Home & Kitchen,Mixer Grinder,1,2438,1468.92,969.08
ORD00554,2024-09-20,CUST0276,Customer_295,North,Haryana,Furniture,Desk,6,7548,5969.58,1578.42
ORD00555,2024-09-06,CUST0174,Customer_235,East,Bihar,Clothing,Jeans,7,34391,23904.8,10486.2
ORD00556,2025-01-26,CUST0113,Customer_118,West,Rajasthan,Electronics,Laptop,8,10016,6283.5,3732.5
ORD00557,2024-09-26,CUST0128,Customer_148,East,Odisha,Furniture,Bookshelf,9,42192,23328.67,18863.33
ORD00558,2024-07-01,CUST0244,Customer_161,North,Punjab,Home & Kitchen,Cookware Set,6,5532,3962.93,1569.07
ORD00559,2025-11-30,CUST0098,Customer_256,East,West Bengal,Home & Kitchen,Mixer Grinder,5,8985,7494.71,1490.29
ORD00560,2024-07-26,CUST0128,Customer_183,South,Karnataka,Home & Kitchen,Water Bottle,4,9896,6056.68,3839.32
ORD00561,2025-07-08,CUST0022,Customer_247,South,Karnataka,Electronics,Smartphone,2,8670,6365.06,2304.94
ORD00562,2025-06-07,CUST0144,Customer_204,East,Bihar,Furniture,Bookshelf,8,20400,14223.73,6176.27
ORD00563,2025-05-04,CUST0277,Customer_017,South,Telangana,Electronics,Headphones,1,4606,3637.73,968.27
ORD00564,2025-12-16,CUST0266,Customer_236,East,Odisha,Home & Kitchen,Cookware Set,3,12135,10229.22,1905.78
ORD00565,2024-04-13,CUST0167,Customer_186,East,Bihar,Electronics,Laptop,1,2026,1344.92,681.08
ORD00566,2025-09-19,CUST0176,Customer_188,East,West Bengal,Clothing,Jacket,5,11210,7071.52,4138.48
ORD00567,2025-01-16,CUST0187,Customer_206,South,Tamil Nadu,Clothing,T-Shirt,4,14932,11351.51,3580.49
ORD00568,2025-12-03,CUST0118,Customer_052,East,Odisha,Electronics,Headphones,10,13740,11593.56,2146.44
ORD00569,2024-06-02,CUST0243,Customer_005,East,West Bengal,Clothing,Jacket,7,23940,14575.13,9364.87
ORD00570,2024-11-19,CUST0250,Customer_154,South,Tamil Nadu,Clothing,Jeans,3,13605,9662.2,3942.8
ORD00571,2024-06-16,CUST0031,Customer_111,East,Bihar,Home & Kitchen,Mixer Grinder,1,3563,2065.44,1497.56
ORD00572,2024-09-23,CUST0185,Customer_185,East,Odisha,Home & Kitchen,Cookware Set,2,7970,6163.82,1806.18
ORD00573,2025-11-26,CUST0102,Customer_296,East,Odisha,Electronics,Laptop,7,9051,5931.37,3119.63
ORD00574,2025-04-02,CUST0041,Customer_196,South,Tamil Nadu,Furniture,Bookshelf,6,26886,18719.33,8166.67
ORD00575,2024-12-11,CUST0216,Customer_293,East,Odisha,Home & Kitchen,Cookware Set,3,5016,3722.75,1293.25
ORD00576,2024-11-20,CUST0150,Customer_137,West,Maharashtra,Electronics,Smartphone,3,9342,5777.7,3564.3
ORD00577,2025-02-27,CUST0086,Customer_095,West,Gujarat,Clothing,Jeans,6,27402,23008.3,4393.7
ORD00578,2025-12-18,CUST0041,Customer_108,North,Delhi,Home & Kitchen,Water Bottle,4,9444,7858.65,1585.35
ORD00579,2025-04-29,CUST0281,Customer_028,South,Tamil Nadu,Electronics,Smartphone,2,1644,1366.23,277.77
ORD00580,2024-06-08,CUST0044,Customer_200,North,Punjab,Clothing,Jacket,2,2302,1447.35,854.65
ORD00581,2024-05-14,CUST0270,Customer_088,East,West Bengal,Furniture,Office Chair,5,19650,14500.6,5149.4
ORD00582,2025-04-23,CUST0277,Customer_140,North,Delhi,Home & Kitchen,Cookware Set,6,17784,14392.1,3391.9
ORD00583,2025-04-12,CUST0289,Customer_223,West,Maharashtra,Home & Kitchen,Water Bottle,9,15750,11454.18,4295.82
ORD00584,2025-03-28,CUST0158,Customer_188,East,Odisha,Clothing,Jeans,9,19440,15385.06,4054.94
ORD00585,2024-05-19,CUST0177,Customer_147,West,Gujarat,Electronics,Headphones,5,1930,1061.55,868.45
ORD00586,2025-03-16,CUST0150,Customer_119,West,Rajasthan,Electronics,Laptop,8,33664,21541.03,12122.97
ORD00587,2025-03-23,CUST0203,Customer_128,North,Haryana,Furniture,Bookshelf,4,14688,11965.56,2722.44
ORD00588,2024-03-22,CUST0217,Customer_123,South,Telangana,Home & Kitchen,Water Bottle,7,23793,14660.72,9132.28
ORD00589,2024-03-11,CUST0094,Customer_070,East,Odisha,Home & Kitchen,Cookware Set,9,22518,15174.23,7343.77
ORD00590,2025-09-29,CUST0252,Customer_097,East,West Bengal,Home & Kitchen,Cookware Set,8,32072,20257.97,11814.03
ORD00591,2024-04-14,CUST0145,Customer_138,East,West Bengal,Electronics,Headphones,1,4682,2606.19,2075.81
ORD00592,2024-01-16,CUST0253,Customer_112,South,Telangana,Clothing,Jeans,1,2207,1273.57,933.43
ORD00593,2024-02-02,CUST0170,Customer_042,East,Odisha,Furniture,Desk,8,26736,18423.92,8312.08
ORD00594,2024-07-04,CUST0099,Customer_129,South,Karnataka,Furniture,Desk,7,6188,4411.78,1776.22
ORD00595,2025-03-29,CUST0127,Customer_018,West,Maharashtra,Electronics,Smartphone,4,13808,10789.12,3018.88
ORD00596,2024-08-01,CUST0243,Customer_200,South,Tamil Nadu,Home & Kitchen,Water Bottle,2,9138,6851.69,2286.31
ORD00597,2024-09-16,CUST0247,Customer_153,East,Odisha,Electronics,Headphones,1,4802,3391.55,1410.45
ORD00598,2025-03-20,CUST0167,Customer_008,South,Tamil Nadu,Electronics,Laptop,4,4900,3041.87,1858.13
ORD00599,2024-01-10,CUST0022,Customer_298,South,Tamil Nadu,Home & Kitchen,Mixer Grinder,2,7084,5573.29,1510.71
ORD00600,2024-09-11,CUST0081,Customer_256,West,Rajasthan,Home & Kitchen,Mixer Grinder,3,10026,7832.7,2193.3
ORD00601,2025-10-22,CUST0079,Customer_275,North,Haryana,Home & Kitchen,Mixer Grinder,6,4746,2695.41,2050.59
ORD00602,2025-10-22,CUST0178,Customer_225,North,Delhi,Clothing,Jeans,4,11576,9775.96,1800.04
ORD00603,2024-09-13,CUST0021,Customer_249,South,Karnataka,Home & Kitchen,Water Bottle,7,22638,17370.58,5267.42
ORD00604,2024-07-10,CUST0279,Customer_179,West,Rajasthan,Furniture,Desk,9,38826,23564.77,15261.23
ORD00605,2025-06-27,CUST0080,Customer_231,East,Bihar,Clothing,Jeans,5,24210,14480.07,9729.93
ORD00606,2025-10-15,CUST0260,Customer_195,East,Odisha,Clothing,Jacket,6,24114,13267.91,10846.09
ORD00607,2024-03-05,CUST0276,Customer_199,South,Karnataka,Home & Kitchen,Mixer Grinder,6,13536,8747.07,4788.93
ORD00608,2024-10-16,CUST0166,Customer_210,South,Telangana,Home & Kitchen,Cookware Set,8,38536,22976.68,15559.32
ORD00609,2024-05-12,CUST0092,Customer_017,East,West Bengal,Electronics,Smartphone,9,7614,4287.7,3326.3
ORD00610,2025-10-19,CUST0199,Customer_251,South,Karnataka,Clothing,Jeans,4,4432,2479.9,1952.1
ORD00611,2024-08-01,CUST0252,Customer_041,East,West Bengal,Furniture,Bookshelf,4,3520,1949.82,1570.18
ORD00612,2025-03-01,CUST0189,Customer_030,West,Rajasthan,Electronics,Laptop,6,29226,22592.96,6633.04
ORD00613,2024-08-09,CUST0266,Customer_050,East,Bihar,Electronics,Laptop,2,5578,3198.32,2379.68
ORD00614,2025-06-22,CUST0128,Customer_292,North,Haryana,Furniture,Office Chair,9,31104,18875.09,12228.91
ORD00615,2025-10-15,CUST0296,Customer_184,South,Telangana,Home & Kitchen,Water Bottle,9,33309,25775.59,7533.41
ORD00616,2024-07-03,CUST0282,Customer_206,West,Rajasthan,Home & Kitchen,Cookware Set,7,8064,4838.75,3225.25
ORD00617,2024-11-18,CUST0282,Customer_167,East,Bihar,Electronics,Headphones,9,35361,29351.61,6009.39
ORD00618,2025-07-30,CUST0280,Customer_110,East,Odisha,Home & Kitchen,Cookware Set,7,20643,15121.49,5521.51
ORD00619,2025-04-03,CUST0204,Customer_001,West,Rajasthan,Home & Kitchen,Water Bottle,5,16245,13621.36,2623.64
ORD00620,2024-11-05,CUST0004,Customer_154,North,Punjab,Home & Kitchen,Mixer Grinder,1,4540,2680.99,1859.01
ORD00621,2025-06-07,CUST0285,Customer_293,South,Karnataka,Furniture,Bookshelf,1,2560,2113.88,446.12
ORD00622,2024-09-28,CUST0188,Customer_299,South,Karnataka,Electronics,Laptop,8,25704,15340.97,10363.03
ORD00623,2025-08-05,CUST0112,Customer_040,South,Karnataka,Furniture,Desk,5,5260,3793.23,1466.77
ORD00624,2024-11-03,CUST0020,Customer_296,East,Odisha,Electronics,Headphones,8,8648,6300.67,2347.33
ORD00625,2025-03-20,CUST0214,Customer_062,West,Maharashtra,Electronics,Laptop,6,18900,15383.42,3516.58
ORD00626,2025-10-09,CUST0196,Customer_028,South,Telangana,Home & Kitchen,Cookware Set,10,3930,2908.85,1021.15
ORD00627,2024-11-30,CUST0258,Customer_114,East,Bihar,Electronics,Laptop,6,28338,20388.45,7949.55
ORD00628,2025-08-12,CUST0259,Customer_047,South,Karnataka,Home & Kitchen,Cookware Set,7,27650,21452.31,6197.69
ORD00629,2024-03-25,CUST0244,Customer_293,South,Tamil Nadu,Furniture,Desk,7,10584,6240.93,4343.07
ORD00630,2025-03-20,CUST0067,Customer_070,North,Haryana,Clothing,T-Shirt,5,4980,3334.4,1645.6
ORD00631,2024-07-19,CUST0288,Customer_269,West,Rajasthan,Furniture,Office Chair,8,28304,21105.57,7198.43
ORD00632,2025-08-12,CUST0046,Customer_058,South,Karnataka,Electronics,Smartphone,5,19115,12367.85,6747.15
ORD00633,2025-08-31,CUST0013,Customer_157,West,Gujarat,Furniture,Bookshelf,6,11160,7211.83,3948.17
ORD00634,2024-08-27,CUST0103,Customer_192,South,Tamil Nadu,Home & Kitchen,Mixer Grinder,8,11952,8152.93,3799.07
ORD00635,2025-09-27,CUST0076,Customer_148,South,Telangana,Electronics,Smartphone,2,1492,929.39,562.61
ORD00636,2024-01-24,CUST0170,Customer_108,North,Punjab,Home & Kitchen,Water Bottle,2,5598,3834.73,1763.27
ORD00637,2025-09-29,CUST0073,Customer_010,South,Karnataka,Clothing,Jacket,9,21762,15552.0,6210.0
ORD00638,2024-03-02,CUST0146,Customer_103,West,Rajasthan,Home & Kitchen,Cookware Set,9,5904,3699.66,2204.34
ORD00639,2024-10-04,CUST0185,Customer_056,East,West Bengal,Clothing,Jeans,1,845,563.27,281.73
ORD00640,2025-06-04,CUST0051,Customer_162,North,Punjab,Home & Kitchen,Cookware Set,7,15351,12955.29,2395.71
ORD00641,2025-04-13,CUST0288,Customer_012,West,Rajasthan,Clothing,Jacket,2,3654,2227.71,1426.29
ORD00642,2024-06-09,CUST0010,Customer_178,North,Delhi,Clothing,Jacket,5,15160,10566.21,4593.79
ORD00643,2025-05-28,CUST0142,Customer_032,East,Odisha,Home & Kitchen,Cookware Set,5,11170,9481.08,1688.92
ORD00644,2024-12-15,CUST0202,Customer_071,East,Odisha,Electronics,Laptop,9,23355,14425.8,8929.2
ORD00645,2025-08-09,CUST0079,Customer_219,North,Haryana,Clothing,T-Shirt,9,19467,13144.12,6322.88
ORD00646,2025-10-30,CUST0071,Customer_298,East,Bihar,Furniture,Bookshelf,8,37928,22359.76,15568.24
ORD00647,2024-05-28,CUST0290,Customer_081,South,Karnataka,Furniture,Desk,9,12663,8598.42,4064.58
ORD00648,2024-05-29,CUST0016,Customer_164,East,West Bengal,Clothing,Jacket,9,11421,6912.45,4508.55
ORD00649,2024-07-11,CUST0055,Customer_068,West,Gujarat,Furniture,Desk,8,20336,12111.86,8224.14
ORD00650,2025-09-19,CUST0119,Customer_119,South,Karnataka,Home & Kitchen,Mixer Grinder,10,24860,18189.6,6670.4
ORD00651,2025-05-03,CUST0069,Customer_258,South,Telangana,Electronics,Laptop,6,5706,4316.26,1389.74
ORD00652,2025-05-18,CUST0243,Customer_071,West,Rajasthan,Home & Kitchen,Cookware Set,6,10842,8734.74,2107.26
ORD00653,2024-01-16,CUST0139,Customer_212,South,Karnataka,Furniture,Office Chair,1,3647,2842.33,804.67
ORD00654,2025-03-25,CUST0251,Customer_167,South,Telangana,Home & Kitchen,Cookware Set,4,7900,4501.74,3398.26
ORD00655,2025-01-24,CUST0161,Customer_202,West,Maharashtra,Clothing,T-Shirt,7,4494,3291.31,1202.69
ORD00656,2024-02-13,CUST0126,Customer_266,North,Haryana,Electronics,Smartphone,8,32336,25807.46,6528.54
ORD00657,2025-10-07,CUST0026,Customer_098,West,Rajasthan,Electronics,Laptop,9,31257,22031.12,9225.88
ORD00658,2025-03-08,CUST0151,Customer_028,East,Odisha,Clothing,T-Shirt,5,13210,9093.82,4116.18
ORD00659,2024-04-25,CUST0093,Customer_300,South,Tamil Nadu,Home & Kitchen,Cookware Set,8,8320,6379.73,1940.27
ORD00660,2025-04-09,CUST0104,Customer_233,South,Tamil Nadu,Clothing,T-Shirt,6,23958,13355.95,10602.05
ORD00661,2025-12-24,CUST0231,Customer_186,North,Punjab,Furniture,Bookshelf,3,3936,2272.48,1663.52
ORD00662,2024-06-12,CUST0194,Customer_282,North,Haryana,Home & Kitchen,Water Bottle,7,31437,23062.87,8374.13
ORD00663,2024-06-02,CUST0084,Customer_075,West,Maharashtra,Electronics,Headphones,6,29592,24010.7,5581.3
ORD00664,2025-04-01,CUST0148,Customer_093,South,Telangana,Electronics,Laptop,7,19761,12703.47,7057.53
ORD00665,2025-05-24,CUST0256,Customer_279,North,Delhi,Furniture,Office Chair,1,2373,1313.84,1059.16
ORD00666,2025-05-02,CUST0233,Customer_210,North,Haryana,Clothing,Jeans,4,8304,6034.17,2269.83
ORD00667,2025-07-14,CUST0143,Customer_286,West,Maharashtra,Home & Kitchen,Mixer Grinder,10,3530,2200.65,1329.35
ORD00668,2024-02-07,CUST0075,Customer_017,South,Karnataka,Electronics,Headphones,3,2253,1680.7,572.3
ORD00669,2024-07-01,CUST0083,Customer_146,East,Odisha,Electronics,Smartphone,1,1192,804.7,387.3
ORD00670,2024-04-05,CUST0154,Customer_166,South,Tamil Nadu,Home & Kitchen,Water Bottle,10,32500,26956.93,5543.07
ORD00671,2025-04-27,CUST0069,Customer_063,East,Odisha,Electronics,Smartphone,7,33663,19170.33,14492.67
ORD00672,2024-08-02,CUST0030,Customer_056,East,Odisha,Clothing,Jacket,7,32179,19724.23,12454.77
ORD00673,2024-11-20,CUST0133,Customer_270,North,Punjab,Home & Kitchen,Water Bottle,10,26520,17983.64,8536.36
ORD00674,2025-10-09,CUST0255,Customer_253,East,West Bengal,Home & Kitchen,Mixer Grinder,10,43660,30820.11,12839.89
ORD00675,2024-01-25,CUST0239,Customer_061,South,Telangana,Furniture,Office Chair,5,9425,5188.22,4236.78
ORD00676,2025-07-27,CUST0109,Customer_006,South,Telangana,Clothing,T-Shirt,7,4704,3058.25,1645.75
ORD00677,2025-06-02,CUST0282,Customer_166,South,Telangana,Furniture,Desk,5,4275,2745.97,1529.03
ORD00678,2025-08-05,CUST0015,Customer_090,North,Delhi,Home & Kitchen,Cookware Set,6,18576,12423.9,6152.1
ORD00679,2025-10-23,CUST0070,Customer_247,South,Tamil Nadu,Furniture,Bookshelf,8,33496,26434.25,7061.75
ORD00680,2025-02-27,CUST0029,Customer_267,South,Telangana,Clothing,Jeans,9,27405,18874.95,8530.05
ORD00681,2024-08-01,CUST0296,Customer_170,East,Bihar,Home & Kitchen,Water Bottle,6,29088,20674.75,8413.25
ORD00682,2025-01-19,CUST0274,Customer_085,East,West Bengal,Electronics,Headphones,5,2775,1808.59,966.41
ORD00683,2024-11-18,CUST0017,Customer_140,West,Maharashtra,Home & Kitchen,Mixer Grinder,2,5650,4302.93,1347.07
ORD00684,2024-11-05,CUST0111,Customer_269,West,Maharashtra,Clothing,Jeans,4,13376,9170.21,4205.79
ORD00685,2024-04-04,CUST0228,Customer_260,East,West Bengal,Electronics,Smartphone,6,3636,2848.21,787.79
ORD00686,2025-05-10,CUST0269,Customer_159,North,Punjab,Clothing,Jacket,3,5574,3634.44,1939.56
ORD00687,2024-02-07,CUST0236,Customer_199,East,West Bengal,Electronics,Smartphone,9,12483,7634.06,4848.94
ORD00688,2024-02-17,CUST0053,Customer_267,North,Delhi,Furniture,Desk,1,1013,658.44,354.56
ORD00689,2024-07-16,CUST0147,Customer_142,East,West Bengal,Home & Kitchen,Mixer Grinder,5,10095,6524.04,3570.96
ORD00690,2024-10-07,CUST0059,Customer_008,East,Odisha,Home & Kitchen,Cookware Set,2,5066,3013.24,2052.76
ORD00691,2024-05-24,CUST0146,Customer_294,North,Delhi,Clothing,Jacket,6,28800,18591.71,10208.29
ORD00692,2024-02-21,CUST0067,Customer_015,South,Karnataka,Electronics,Smartphone,5,15370,10946.1,4423.9
ORD00693,2025-03-12,CUST0201,Customer_092,West,Rajasthan,Electronics,Laptop,2,6884,3897.31,2986.69
ORD00694,2025-12-31,CUST0274,Customer_041,West,Rajasthan,Furniture,Bookshelf,5,15110,12015.96,3094.04
ORD00695,2024-11-13,CUST0239,Customer_241,West,Rajasthan,Electronics,Headphones,2,8272,4790.97,3481.03
ORD00696,2025-02-05,CUST0094,Customer_170,South,Karnataka,Electronics,Headphones,10,24130,19879.71,4250.29
